product_type,product_subtype,price,material,brand,competitor_name,product_description,feature,original_site
Other,Zubehör & Sonstiges,29.90,,MGI Electric Carts,Golfers Paradise Ag,"Der MGI Zip Regenschirmhalter ist das unverzichtbare Zubehör für alle Golfer, die auch bei unbeständigem Wetter trocken bleiben möchten. Speziell für MGI Zip Trolleys konzipiert, ermöglicht er eine schnelle und stabile Befestigung deines Regenschirms, sodass du dich voll auf dein Spiel konzentrieren kannst. Darum passt dieses Produkt zu deinem Spiel Hält deinen Regenschirm sicher und stabil an deinem MGI Zip Trolley. Ermöglicht freihändiges Golfspielen bei Regen oder Sonnenschein. Schnelle und u",,https://golfersparadise.ch
Other,Zubehör & Sonstiges,49.90,,MGI Electric Carts,Golfers Paradise Ag,"Die TRAVEL BAG für ZIP ist deine ideale Transportlösung, um deinen MGI Golftrolley sicher und komfortabel auf jede Reise mitzunehmen oder ihn platzsparend zu Hause zu lagern. Diese robuste Tasche schützt dein wertvolles Equipment effektiv vor Schmutz, Kratzern und den Unwägbarkeiten des Transports. Darum passt dieses Produkt zu deinem Spiel Optimaler Schutz: Bewahrt deinen MGI Golftrolley zuverlässig vor Beschädigungen während des Transports und der Lagerung. Einfacher Transport: Robuste Tragegr",,https://golfersparadise.ch
Other,Zubehör & Sonstiges,29.90,,MGI Electric Carts,Golfers Paradise Ag,"Der MGI Zip Scorekartenhalter ist dein unverzichtbarer Begleiter auf jeder Golfrunde, der Ordnung und Schutz für deine Scorekarte und essentielles Zubehör direkt am Trolley bietet. Befestige ihn mühelos an deinem MGI Zip Golf-Trolley und konzentriere dich voll und ganz auf dein Spiel, ohne nach Bällen oder Tees suchen zu müssen. Darum passt dieses Produkt zu deinem Spiel Schützt deine Scorekarte zuverlässig vor Regen und Feuchtigkeit Bietet praktischen Stauraum für zwei Golfbälle und mehrere Tee",,https://golfersparadise.ch
Other,Zubehör & Sonstiges,29.90,,MGI Electric Carts,Golfers Paradise Ag,"Der MGI Zip Scorekartenhalter ist dein unverzichtbarer Begleiter auf jeder Golfrunde, der Ordnung und Schutz für deine Scorekarte und essentielles Zubehör direkt am Trolley bietet. Befestige ihn mühelos an deinem MGI Zip Golf-Trolley und konzentriere dich voll und ganz auf dein Spiel, ohne nach Bällen oder Tees suchen zu müssen. Darum passt dieses Produkt zu deinem Spiel Schützt deine Scorekarte zuverlässig vor Regen und Feuchtigkeit Bietet praktischen Stauraum für zwei Golfbälle und mehrere Tee",,https://golfersparadise.ch
Other,Elektrotrolleys,1199.00,down,MGI Electric Carts,Golfers Paradise Ag,"Der MGI Zip X5 Elektrotrolley macht das Spiel auf dem Golfplatz mühelos. Mit der intelligenten Downhill Speed Control und der elektronischen Parkbremse geniessen Sie einen entspannten Übergang auf jedem Gelände, damit Sie sich voll und ganz auf Ihren nächsten Schlag konzentrieren können. Darum passt dieses Produkt zu deinem Spiel Sicherer Stand dank elektronischer Parkbremse auf jedem Gelände. Müheloses Bergabfahren durch automatische Geschwindigkeitskontrolle. Präzise Distanzkontrolle für beque",,https://golfersparadise.ch
Apparel,Bottoms,219.90,polyester,Bogner,Golfers Paradise Ag,"Die Bogner Zita2 Golfshorts ist die perfekte Wahl für Golferinnen, die auf dem Platz Wert auf Komfort, Bewegungsfreiheit und einen stilvollen Auftritt legen. Diese hochwertige Golfshorts überzeugt durch ihr leichtes, wasserabweisendes 4-Way-Stretch-Material und den Regular Fit, der jede Bewegung mitmacht. Darum passt dieses Produkt zu deinem Spiel Maximaler Komfort und Bewegungsfreiheit durch leichtes 4-Way-Stretch-Material. Effektiver Schutz vor leichter Feuchtigkeit dank wasserabweisender Eige",stretch,https://golfersparadise.ch
Apparel,Bottoms,219.90,polyester,Bogner,Golfers Paradise Ag,"Die Bogner Zita2 Golfshorts ist die perfekte Wahl für Golferinnen, die auf dem Platz Wert auf Komfort, Bewegungsfreiheit und einen stilvollen Auftritt legen. Diese hochwertige Golfshorts überzeugt durch ihr leichtes, wasserabweisendes 4-Way-Stretch-Material und den Regular Fit, der jede Bewegung mitmacht. Darum passt dieses Produkt zu deinem Spiel Maximaler Komfort und Bewegungsfreiheit durch leichtes 4-Way-Stretch-Material. Effektiver Schutz vor leichter Feuchtigkeit dank wasserabweisender Eige",stretch,https://golfersparadise.ch
Other,Golfschuhe,84.95,,Adidas,Golfers Paradise Ag,"Die adidas Zoysia Golfschuhe für Damen verbinden inspirierte Laufschuh-Performance mit einem modernen Golf-Design. Erlebe maximalen Komfort und vielseitigen Grip auf dem Platz und darüber hinaus, damit du dich voll auf dein Spiel konzentrieren kannst. Darum passt dieses Produkt zu deinem Spiel Genieße zuverlässigen Wetterschutz dank der wasserdichten Konstruktion mit 1 Jahr Herstellergarantie. Profitiere von energiegeladener Dämpfung durch die integrierte Bounce-Mittelsohle, die jeden Schritt fe",,https://golfersparadise.ch
Other,Zubehör & Sonstiges,79.90,,Flat Cat,Golfers Paradise Ag,"Diese praktische Zubehörtasche ist der ideale Begleiter für deinen FlatCat Golftrolley und hält alle wichtigen Dinge während deiner Golfrunde griffbereit und sicher verstaut. Darum passt dieses Produkt zu deinem Spiel Optimale Organisation: Mehrere Fächer für Handy, Schlüssel, Geldbörse, Golfbälle und mehr. Leichter Zugriff: Alles Wichtige ist schnell zur Hand, ohne lange suchen zu müssen. Stabile Befestigung: Hält sicher an deinem Trolley, auch auf unebenem Gelände. Langlebiges Material: Robust",,https://golfersparadise.ch
Other,Gürtel,89.90,,La Boucle,Golfers Paradise Ag,"Der La Boucle Zurich Golfgürtel ist dein flexibler Begleiter auf und abseits des Golfplatzes. Erlebe uneingeschränkte Bewegungsfreiheit und einen stets perfekten Sitz – ideal für Golfer, die Wert auf Komfort und Stil legen. Darum passt dieses Produkt zu deinem Spiel Maximale Flexibilität: Das dehnbare Gewebe passt sich optimal deinen Bewegungen an, ohne zu zwicken oder einzuschränken, perfekt für den Golfschwung. Perfekte Passform ohne Löcher: Das innovative Design kommt ohne klassische Gürtellö",,https://golfersparadise.ch
Other,Eisensatz,1049.90,,Srixon,Golfers Paradise Ag,"Das Srixon ZXiR (2026) Eisensatz hebt dein Golfschläger Set auf ein neues Niveau. Erlebe eine beeindruckende Kombination aus Distanz, maximaler Fehlerverzeihung und einem unvergleichlich weichen Schlaggefühl. Perfekt für Golfer, die höchste Konstanz und Präzision mit ihren Golf Eisen auf dem Platz suchen und ihr Spiel verbessern möchten. Darum passt dieses Produkt zu deinem Spiel Verbessertes Schlaggefühl: Die revolutionäre i-ALLOY Schlagfläche, 10 % weicher als Standardstahl, liefert eine präzi",,https://golfersparadise.ch
Accessories,Gloves,127.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,99.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,159.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Headwear,99.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,41.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,34.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,83.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Camping,Shelter,83.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,89.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Headwear,179.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,179.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,179.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Midlayer,19.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,143.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Headwear,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Headwear,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,139.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,129.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,119.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,89.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Bags & Packs,Bag,24.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Top,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Top,129.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,159.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,129.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Bottoms,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Equipment,Lighting,29.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,34.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,129.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,169.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,169.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,,10.00,,Snowlife - Swiss Glove Brand,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,90.00,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,5.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,399.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,399.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Midlayer,19.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,129.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,129.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Bottoms,48.95,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,90.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,90.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,149.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,169.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,139.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,62.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Camping,Sleep System,89.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Snow,Snowboard,29.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Cycling,Bike,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,69.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,139.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,69.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,99.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,84.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,159.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,159.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,119.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,119.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,229.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,229.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,149.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,69.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Midlayer,29.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,149.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Other,Kategorie,39.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,99.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,109.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,69.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,69.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Bottoms,62.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,99.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,99.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,89.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,89.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,59.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,41.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,49.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,199.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Accessories,Gloves,139.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,79.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Apparel,Jacket,89.90,,Snowlife,Snowlife Ag,,,https://snowlife.ch
Bags & Packs,Backpack,39.99,,Decathlon,Decathlon,"Need a compact and stylish bag for an active lifestyle?This 10L backpack accompanies you in all your activities, from the gym to your daily commutes. Volume : Cabin size:10 litres, 462 g, 37 x 25 x 10 cm Multiple compartments : 8 handy pockets, including one for a 13"" laptop and one for a tablet Carrying comfort : Padded back and straps for comfortable carrying on your back or by hand.",,https://www.decathlon.com
Bags & Packs,Backpack,39.99,,Decathlon,Decathlon,"Need a compact and stylish bag for an active lifestyle?This 10L backpack accompanies you in all your activities, from the gym to your daily commutes. Volume : Cabin size:10 litres, 462 g, 37 x 25 x 10 cm Multiple compartments : 8 handy pockets, including one for a 13"" laptop and one for a tablet Carrying comfort : Padded back and straps for comfortable carrying on your back or by hand.",,https://www.decathlon.com
Bags & Packs,Backpack,29.99,polyester,Decathlon,Decathlon,A bumbag with a trendy design to hold all your personal items when day-tripping. Durability : Main fabric in polyester Multiple compartments : 1 main pocket + 1 back pocket Weight : 100 g,,https://www.decathlon.com
Camping,Shelter,359.00,,Quechua,Decathlon,"Want to improvise an outing? 
Treat yourself to the best pop-up tent with the latest generation 2 Seconds product. Easy assembly/dismantling : Free-standing structure.EASY pitching & striking (exclusive patented technology) Capacity : Sleeping space 210 x 205cm. Max. headroom: 128cm. 1 shoe storage area. Easy to transport : Dimensions of the bag: 71cm x 22cm x 22cm / 34L. Weight: 8.2kg. Heat resistant : Flysheet, mechanical air vents, Fresh & Black fabric for a good night's sleep. Blackout : Fre",waterproof,https://www.decathlon.com
Bags & Packs,Backpack,44.99,,Decathlon,Decathlon,"Equally at home in the gym or at the pool, this bag will keep your sports kit organised and dry, with a touch of style. Capacity : 28 L｜cabin size｜50×30×25 cm｜ Multiple compartments : Five pockets including one shoe pocket and one watertight pocket for a swimsuit",,https://www.decathlon.com
Bags & Packs,Backpack,44.99,,Decathlon,Decathlon,"Equally at home in the gym or at the pool, this bag will keep your sports kit organised and dry, with a touch of style. Capacity : 28 L｜cabin size｜50×30×25 cm｜ Multiple compartments : Five pockets including one shoe pocket and one watertight pocket for a swimsuit",,https://www.decathlon.com
